"coordenadas","Calle","Colonia","Delegacin","EspecialistasFaltantesseparaporcomas","Estado","Foto","HerramientasExistentes","HerramientasFaltantes","Hora","HoradelReporte","ManodeObraExistente","ManodeObraFaltante","MedicamentosExistentes","MedicamentosFaltantes","Municipio","NmeroExterioroAproximado","NmerodePersonasAtrapadas","NmerodePersonasDesaparecidas","NmerodePersonasFallecidas","NmerodePersonasLesionadas","NmerodePersonasRescatadas","OtraReferenciadeUbicacin","Timestamp","TipoDao","TipodeInfraestructura","TipodeUso","TipodelDao","Verificado","VveresExistentes","VveresFaltantes","VveresSobrantes","latitud","longitud","direccion_Verificado","calle_Verificado","numero_Verificado","colonia_Verificado","cp_Verificado","ciudad_municipio_Verificado","estado_Verificado","pais_Verificado","lat_Verificado","long_Verificado"
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","Si tienes info entra a: http://bit.ly/Verificado19s","Morelos","","","2 camiones para retirar escombros",NA,NA,"Exceso de mano de obra","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Ocuituco",0,"0","0","0","0","0","Municipio de Ocuituco","9/22/2017 15:41:48","Derrumbe","Casa","Habitacional","Derrumbe","Sí","Ya hay viveres ","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.1699563, 19.4316861","Rio Tiber","Cuauhtemoc","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",48,"0","0","0","0","0","","9/22/2017 14:09:27","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4316861,-99.1699563,"Calle Río Tiber 48, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Calle Río Tiber","48","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4316861,-99.1699563
"-99.169044, 19.4289868","Rio Tiber ","Cuauhtemoc","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",99,"0","0","0","0","No sé","Enter Rio Lerma y Rio Panuco","9/22/2017 14:45:45","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4289868,-99.169044,"Eje 2 Pte 99, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Calle Río Tiber","99","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4289868,-99.169044
"-99.1638436, 19.4314915","Río Amazonas ","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",43,"0","0","0","0","0","","9/22/2017 14:05:30","Daño","Edificio","Procuraduría de la republica ","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4314915,-99.1638436,"Río Amazonas 43, Col. Renacimiento, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Amazonas","43","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4314915,-99.1638436
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","medicos para la proxima semana ","Morelos","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Amacuzac",0,"0","0","0","0","0","","9/22/2017 18:18:59","Derrumbe","Casa","Habitacional","Derrumbe","Sí","","Viveres, pañales, comida de bebe, artículos de higiene","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","Si tienes info entra a: http://bit.ly/Verificado19s","Morelos","","","Herramientas para demolición ",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Antibióticos","Miacatlan",0,"No sé","No sé","No sé","No sé","No sé","","9/22/2017 17:32:27","Derrumbe","No sé","Mixto","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","Si tienes info entra a: http://bit.ly/Verificado19s","Morelos","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Zacatepec",0,"No sé","No sé","No sé","No sé","No sé","","9/22/2017 16:06:37","Derrumbe","Casa","Habitacional","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.1638436, 19.4314915","Río Amazonas ","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",43,"0","0","0","0","0","","9/22/2017 14:04:45","Daño","Edificio","Procuraduría de la republica ","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4314915,-99.1638436,"Río Amazonas 43, Col. Renacimiento, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Amazonas","43","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4314915,-99.1638436
"-99.1662701, 19.4307978","Río Sena","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",62,"0","0","0","0","0","Al lado del Café La Reclette Coffe","9/22/2017 17:49:15","Daño","Edificio","Mixto","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4307978,-99.1662701,"Calle Río Sena 62, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Calle Río Sena","62","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4307978,-99.1662701
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","Si tienes info entra a: http://bit.ly/Verificado19s","Morelos","","","2 camiones para retirar escombros",NA,NA,"Exceso de mano de obra","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Ocuituco",0,"0","0","0","0","0","Municipio de Ocuituco","9/22/2017 15:41:48","Derrumbe","Casa","Habitacional","Derrumbe","Sí","Ya hay viveres ","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.1696976, 19.429318","Rio Ebro","Cuauhtemoc","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",74,"0","0","0","0","0","Entre rio Panuco y Reforma","9/22/2017 17:57:23","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.429318,-99.1696976,"Río Ebro 74, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Ebro","74","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.429318,-99.1696976
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","medicos para la proxima semana ","Morelos","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Amacuzac",0,"0","0","0","0","0","","9/22/2017 18:18:59","Derrumbe","Casa","Habitacional","Derrumbe","Sí","","Viveres, pañales, comida de bebe, artículos de higiene","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","Si tienes info entra a: http://bit.ly/Verificado19s","Morelos","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Zacatepec",0,"No sé","No sé","No sé","No sé","No sé","","9/22/2017 16:06:37","Derrumbe","Casa","Habitacional","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.169044, 19.4289868","Rio Tiber ","Cuauhtemoc","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",99,"0","0","0","0","No sé","Enter Rio Lerma y Rio Panuco","9/22/2017 14:45:45","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4289868,-99.169044,"Eje 2 Pte 99, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Calle Río Tiber","99","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4289868,-99.169044
"-99.169044, 19.4289868","Rio tiber ","Cuahtémoc","Cuauhtémoc","Ingenieros estructuristas","Ciudad de México","","","No se necesitan",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","No se necesitan","",99,"0","0","0","0","1-5","","9/22/2017 21:21:40","Daño","Edificio","Habitacional","Daño","Sí","","No se necesitan","Si tienes info entra a: http://bit.ly/Verificado19s",19.4289868,-99.169044,"Eje 2 Pte 99, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Calle Río Tiber","99","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4289868,-99.169044
"-99.1638436, 19.4314915","Río Amazonas ","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",43,"0","0","0","0","0","","9/22/2017 14:05:30","Daño","Edificio","Procuraduría de la republica ","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4314915,-99.1638436,"Río Amazonas 43, Col. Renacimiento, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Amazonas","43","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4314915,-99.1638436
"-99.1650223731994, 19.4316696548382","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 20:31:28","","","","","","","Si tienes info entra a: http://bit.ly/Verificado19s","Ayuda publicitaria, creación de redes, transporte, voluntariado",19.4316696548382,-99.1650223731994,"Rio Rhin 44, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Rio Rhin","44","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4316696548382,-99.1650223731994
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","medicos para la proxima semana ","Morelos","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Amacuzac",0,"0","0","0","0","0","","9/22/2017 18:18:59","Derrumbe","Casa","Habitacional","Derrumbe","Sí","","Viveres, pañales, comida de bebe, artículos de higiene","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","Si tienes info entra a: http://bit.ly/Verificado19s","Morelos","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Zacatepec",0,"No sé","No sé","No sé","No sé","No sé","","9/22/2017 16:06:37","Derrumbe","Casa","Habitacional","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.171564, 19.4295789","","","No Aplica (fuera de CDMX)","Si tienes info entra a: http://bit.ly/Verificado19s","Morelos","","","2 camiones para retirar escombros",NA,NA,"Exceso de mano de obra","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Ocuituco",0,"0","0","0","0","0","Municipio de Ocuituco","9/22/2017 15:41:48","Derrumbe","Casa","Habitacional","Derrumbe","Sí","Ya hay viveres ","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4295789,-99.171564,"Río Niagara 25BIS, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Río Niagara","25BIS","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4295789,-99.171564
"-99.169044, 19.4289868","Rio tiber ","Cuahtémoc","Cuauhtémoc","Ingenieros estructuristas","Ciudad de México","","","No se necesitan",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","No se necesitan","",99,"0","0","0","0","1-5","","9/22/2017 21:21:40","Daño","Edificio","Habitacional","Daño","Sí","","No se necesitan","Si tienes info entra a: http://bit.ly/Verificado19s",19.4289868,-99.169044,"Eje 2 Pte 99, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Calle Río Tiber","99","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4289868,-99.169044
"-99.1669505, 19.4311319","Plaza necaxa ","Cuauhtémoc ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc ",6,"0","0","0","0","0","A lado de La Raglette coffe","9/22/2017 17:46:55","Daño","Edificio","Mixto","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4311319,-99.1669505,"Plaza Necaxa 17, Cuauhtémoc, 06500 Ciudad de México, CDMX, Mexico","Plaza Necaxa","17","Cuauhtémoc",6500,"Cuauhtémoc","Ciudad de México","Mexico",19.4311319,-99.1669505
"-99.16259765625, 19.4245061582604","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 18:24:29","","","","","","","Si tienes info entra a: http://bit.ly/Verificado19s","Palas, lámparas, guantes",19.4245061582604,-99.16259765625,"Av de los Insurgentes Sur 123, Juárez, 06600 Ciudad de México, CDMX, Mexico","Avenida de los Insurgentes Sur","123","Juárez",6600,"Cuauhtémoc","Ciudad de México","Mexico",19.4245061582604,-99.16259765625
"-99.1664974, 19.4251475","Florencia","Juarez","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",30,"0","0","0","0","0","","9/20/2017 16:31:17","Daño","Edificio","Mixto","Daño","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4251475,-99.1664974,"Florencia 30, Juárez, 06600 Ciudad de México, CDMX, Mexico","Florencia","30","Juárez",6600,"Cuauhtémoc","Ciudad de México","Mexico",19.4251475,-99.1664974
"-99.16259765625, 19.4245061582604","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 18:24:24","","","","","","","Si tienes info entra a: http://bit.ly/Verificado19s","Palas, lámparas, guantes",19.4245061582604,-99.16259765625,"Av de los Insurgentes Sur 123, Juárez, 06600 Ciudad de México, CDMX, Mexico","Avenida de los Insurgentes Sur","123","Juárez",6600,"Cuauhtémoc","Ciudad de México","Mexico",19.4245061582604,-99.16259765625
"-99.16259765625, 19.4245061582604","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 18:24:29","","","","","","","Si tienes info entra a: http://bit.ly/Verificado19s","Palas, lámparas, guantes",19.4245061582604,-99.16259765625,"Av de los Insurgentes Sur 123, Juárez, 06600 Ciudad de México, CDMX, Mexico","Avenida de los Insurgentes Sur","123","Juárez",6600,"Cuauhtémoc","Ciudad de México","Mexico",19.4245061582604,-99.16259765625
"-99.16259765625, 19.4245061582604","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 18:24:24","","","","","","","Si tienes info entra a: http://bit.ly/Verificado19s","Palas, lámparas, guantes",19.4245061582604,-99.16259765625,"Av de los Insurgentes Sur 123, Juárez, 06600 Ciudad de México, CDMX, Mexico","Avenida de los Insurgentes Sur","123","Juárez",6600,"Cuauhtémoc","Ciudad de México","Mexico",19.4245061582604,-99.16259765625
"-99.1627156734467, 19.4283864247861","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 17:58:29","","","","","","","Centro de acopio para damnificados","Si tienes info entra a: http://bit.ly/Verificado19s",19.4283864247861,-99.1627156734467,"Paseo de la Reforma 250, Juárez, 06600 Ciudad de México, CDMX, Mexico","Paseo de la Reforma","250","Juárez",6600,"Cuauhtémoc","Ciudad de México","Mexico",19.4283864247861,-99.1627156734467
"-99.158616, 19.4133177","Orizaba ","Roma norte ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","X","X",1506179243.12777,NA,"X","X","X","X","Cuauhtémoc ",197,"0","0","0","0","0","Casi esquina con chiapas ","9/21/2017 17:24:19","Daño","Edificio","Habitacional","Daño","Sí","X","X","Si tienes info entra a: http://bit.ly/Verificado19s",19.4133177,-99.158616,"Orizaba 197, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Orizaba","197","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.4133177,-99.158616
"-99.1549967, 19.4126791","Coahuila ","Roma","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",4,"No sé","No sé","No sé","No sé","No sé","esquina con Cuahutémoc. Cerca del metro Hospital General","9/20/2017 21:01:50","Derrumbe","Edificio","Mixto","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4126791,-99.1549967,"Coahuila 4, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Coahuila","4","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.4126791,-99.1549967
"-99.1557946, 19.4238835","Valle de puebla ","Valle de aragon 2da secc.","No Aplica (fuera de CDMX)","Si tienes info entra a: http://bit.ly/Verificado19s","Estado de México","","No aplica","No aplica ",NA,NA,"No aplica","No aplica","No aplica","No aplica","",39,"0","0","0","0","0","Entre valle de vistula y periferico.","9/21/2017 18:13:11","Daño","Apartamento ","Habitacional","Daño","Sí","No aplica ","No aplica ","Si tienes info entra a: http://bit.ly/Verificado19s",19.4238835,-99.1557946,"Puebla 39, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Puebla","39","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.4238835,-99.1557946
"-99.1690072, 19.4213841","Puebla","Roma Norte","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",277,"0","No sé","No sé","No sé","","Valladolid y Salamanca","9/22/2017 14:08:43","Daño","Edificio","Comercial","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4213841,-99.1690072,"Puebla 277, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Puebla","277","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.4213841,-99.1690072
"-99.1730726, 19.4193972","Sinaloa","Roma norte ","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","N/a","N/a",NA,NA,"Na","Falta q vengan a revisar ingenieros la zona , esta medio mal la casa","N/a","N/a","",202,"0","No sé","0","No sé","0","Av sonora ","9/21/2017 13:02:58","Daño","Casa","Habitacional","Daño","","N/a","N/a","Si tienes info entra a: http://bit.ly/Verificado19s",19.4193972,-99.1730726,"Sinaloa 202, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Sinaloa","202","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.4193972,-99.1730726
"-99.1552769, 19.4126496","Coahuila","Roma Norte","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","No sé","No sé",NA,NA,"No sé","No sé","No sé","No sé","Cuauhtémoc",10,"No sé","No sé","No sé","No sé","No sé","Mérida y Cuauhtémoc","9/21/2017 21:40:19","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","No sé","No sé","Si tienes info entra a: http://bit.ly/Verificado19s",19.4126496,-99.1552769,"Coahuila 10, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Coahuila","10","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.4126496,-99.1552769
"-99.1552769, 19.4126496","Coahuila ","","","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","sin info","sin info",NA,NA,"Ya no necesitan voluntarios la zona está restringida el paso","Ya están moviendo escombros","sin información","sin información","",10,"No sé","No sé","No sé","No sé","No sé","Mérida y Cuauhtémoc","9/21/2017 13:45:19","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","sin info","sin info","Si tienes info entra a: http://bit.ly/Verificado19s",19.4126496,-99.1552769,"Coahuila 10, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Coahuila","10","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.4126496,-99.1552769
"-99.1577783, 19.416215","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 19:40:38","","","","","","","Pañales de adulto y niños, toallas húmedas, jabón, cobijas, zapatos. ","Si tienes info entra a: http://bit.ly/Verificado19s",19.416215,-99.1577783,"Zacatecas 72, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Zacatecas","72","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.416215,-99.1577783
"-99.1577783, 19.416215","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 18:42:27","","","","","","","Pañales de adulto y niños, toallas húmedas, jabón, cobijas, zapatos. ","Si tienes info entra a: http://bit.ly/Verificado19s",19.416215,-99.1577783,"Zacatecas 72, Roma Nte., 06700 Ciudad de México, CDMX, Mexico","Zacatecas","72","Roma Norte",6700,"Cuauhtémoc","Ciudad de México","Mexico",19.416215,-99.1577783
