"coordenadas","Calle","Colonia","Delegacin","EspecialistasFaltantesseparaporcomas","Estado","Foto","HerramientasExistentes","HerramientasFaltantes","Hora","HoradelReporte","ManodeObraExistente","ManodeObraFaltante","MedicamentosExistentes","MedicamentosFaltantes","Municipio","NmeroExterioroAproximado","NmerodePersonasAtrapadas","NmerodePersonasDesaparecidas","NmerodePersonasFallecidas","NmerodePersonasLesionadas","NmerodePersonasRescatadas","OtraReferenciadeUbicacin","Timestamp","TipoDao","TipodeInfraestructura","TipodeUso","TipodelDao","Verificado","VveresExistentes","VveresFaltantes","VveresSobrantes","latitud","longitud","direccion_Verificado","calle_Verificado","numero_Verificado","colonia_Verificado","cp_Verificado","ciudad_municipio_Verificado","estado_Verificado","pais_Verificado","lat_Verificado","long_Verificado"
"-99.132282, 19.4894024","Cienfuegos ","Lindavista","Gustavo A. Madero","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",651,"0","0","0","0","0","Ricarte y Montevideo","9/20/2017 14:54:59","Fuga de Gas","Edificio","Habitacional","Fuga de Gas","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4894024,-99.132282,"Cienfuegos 651, Lindavista, 07300 Ciudad de México, CDMX, Mexico","Cienfuegos","651","Lindavista","07300","Ciudad de México","Ciudad de México","Mexico",19.4894024,-99.132282
"-99.1323786, 19.4282192","Mesones","Centro historico","Cuauhtémoc","arquitectos","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",25,"0","0","0","No sé","0","","9/22/2017 13:53:14","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4282192,-99.1323786,"Calle de Mesones 129, Centro Histórico, Centro, 06000 Ciudad de México, CDMX, Mexico","Calle de Mesones","129","Centro","06000","Ciudad de México","Ciudad de México","Mexico",19.4282192,-99.1323786
"-99.1323786, 19.4282192","Mesones","Centro historico","Cuauhtémoc","arquitectos","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",25,"0","0","0","No sé","0","","9/22/2017 13:53:14","Daño","Edificio","Habitacional","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4282192,-99.1323786,"Calle de Mesones 129, Centro Histórico, Centro, 06000 Ciudad de México, CDMX, Mexico","Calle de Mesones","129","Centro","06000","Ciudad de México","Ciudad de México","Mexico",19.4282192,-99.1323786
"-99.1323786, 19.4282192","Mesones","","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","No aplica","No aplica",NA,NA,"No aplica","No aplica","No aplica","No aplica","",25,"0","0","0","0","0","","9/21/2017 17:03:21","Daño","Edificio","Mixto","Daño","No","No aplica","No aplica","Si tienes info entra a: http://bit.ly/Verificado19s",19.4282192,-99.1323786,"Calle de Mesones 129, Centro Histórico, Centro, 06000 Ciudad de México, CDMX, Mexico","Calle de Mesones","129","Centro","06000","Ciudad de México","Ciudad de México","Mexico",19.4282192,-99.1323786
"-99.1323786, 19.4282192","Mesones","","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","No aplica","No aplica",NA,NA,"No aplica","No aplica","No aplica","No aplica","",25,"0","0","0","0","0","","9/21/2017 17:03:21","Daño","Edificio","Mixto","Daño","No","No aplica","No aplica","Si tienes info entra a: http://bit.ly/Verificado19s",19.4282192,-99.1323786,"Calle de Mesones 129, Centro Histórico, Centro, 06000 Ciudad de México, CDMX, Mexico","Calle de Mesones","129","Centro","06000","Ciudad de México","Ciudad de México","Mexico",19.4282192,-99.1323786
"-99.1328144073486, 19.4323576576555","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 18:23:45","","","","","","","Si tienes info entra a: http://bit.ly/Verificado19s","Mi ayuda voluntaria ya sea cargando víveres, acomodandolos, llevarle comida a los afectados en lo que se pueda",19.4323576576555,-99.1328144073486,"José María Pino Suárez 29, Centro Histórico, Centro, 06000 Ciudad de México, CDMX, Mexico","José María Pino Suárez","29","Centro","06000","Ciudad de México","Ciudad de México","Mexico",19.4323576576555,-99.1328144073486
"-99.1336297, 19.3458354","Cerro de la Estrella","Campestre Churubusco","Coyoacán","No se está solicitando apoyo de voluntarios.","Ciudad de México","","No se están solicitando donaciones","No se están solicitando donaciones",NA,NA,"No se está solicitando apoyo de voluntarios.","No se está solicitando apoyo de voluntarios.","No se están solicitando donaciones","No se están solicitando donaciones","Delegación Coyoacán",251,"0","0","0","0","0","Entre Av. Cerro de las Torres y Cerro del Mercado","9/22/2017 9:50:49","Daño","Edificio","Habitacional","Daño","Sí","No se están solicitando donaciones","No se están solicitando donaciones","Si tienes info entra a: http://bit.ly/Verificado19s",19.3458354,-99.1336297,"Cerro de la Estrella 251, Campestre Churubusco, 04200 Ciudad de México, CDMX, Mexico","Cerro de la Estrella","251","Campestre Churubusco","04200","Ciudad de México","Ciudad de México","Mexico",19.3458354,-99.1336297
"-99.1337891, 19.4194774","Calzada San Antonio Abad","Transito","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","revisión de Protección Civil que determine si es seguro","","Si tienes info entra a: http://bit.ly/Verificado19s","",66,"0","0","0","0","0","esquina con Fernando de Alva y cerrada Fray Servando","9/20/2017 17:27:24","Daño","Edificio","Habitacional","Daño","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4194774,-99.1337891,"Calz. San Antonio Abad 66, Tránsito, 06820 Ciudad de México, CDMX, Mexico","Calzada San Antonio Abad","66","Tránsito","06820","Ciudad de México","Ciudad de México","Mexico",19.4194774,-99.1337891
"-99.1339302062988, 19.4253965535572","","","","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",NA,"","","","","","","09/20/2017 19:03:44","","","","","","","Si tienes info entra a: http://bit.ly/Verificado19s","Comida preparada",19.4253965535572,-99.1339302062988,"Calle Nezahualcóyotl 184, Cuauhtémoc, 06000 Ciudad de México, CDMX, Mexico","Calle Nezahualcóyotl","184","Cuauhtémoc","06000","Ciudad de México","Ciudad de México","Mexico",19.4253965535572,-99.1339302062988
"-99.133975, 19.2968003","Hacienda de la escalera ","Prado coapa 2a sección","Tlalpan","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",72,"0","No sé","No sé","No sé","No sé","Calzada de Guadalupe y Hda. de totoapan ","9/20/2017 15:57:01","Daño","Edificio","Habitacional","Daño","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.2968003,-99.133975,"Hacienda de La Escalera 72, Prados Coapa 2da Secc, 14357 Ciudad de México, CDMX, Mexico","Hacienda de La Escalera","72","Prados Coapa 2da Sección","14357","Ciudad de México","Ciudad de México","Mexico",19.2968003,-99.133975
"-99.1340853, 19.4688173","Bizet","Vallejo","Gustavo A. Madero","Personal de CFE","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",11,"0","0","0","0","0","Schumann y Donizetti","9/22/2017 22:01:57","Daño","Poste de luz","Via publica","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4688173,-99.1340853,"Bizet 26, Vallejo, 07870 Ciudad de México, CDMX, Mexico","Bizet","26","Vallejo","07870","Ciudad de México","Ciudad de México","Mexico",19.4688173,-99.1340853
"-99.1345667, 19.3753259","Independencia","San simon ticumac","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",86,"","","","","","Contraesquina de la fonda argentina","9/20/2017 16:25:23","Daño","Edificio","Habitacional","Daño","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3753259,-99.1345667,"Independencia 23, Zacahuitzco, Ciudad de México, CDMX, Mexico","Independencia","23","Zacahuitzco",NA,"Ciudad de México","Ciudad de México","Mexico",19.3753259,-99.1345667
"-99.1351532, 19.432131","16 de septiembre ","","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","No hay respuesta ","No hay respuesta ",1506179243.12777,NA,"Solo acordonado","Solo acordonado ","No hay respuesta ","No hay respuesta ","Cdmx",34,"No sé","No sé","No sé","No sé","No sé","Palma y 16 de septiembre ","9/21/2017 17:29:38","Daño","Edificio","","Daño","Sí","No hay respuesta ","No hay respuesta ","Si tienes info entra a: http://bit.ly/Verificado19s",19.432131,-99.1351532,"16 de Septiembre 34, Centro Histórico, Centro, 06000 Ciudad de México, CDMX, Mexico","16 de Septiembre","34","Centro","06000","Ciudad de México","Ciudad de México","Mexico",19.432131,-99.1351532
"-99.1356198, 19.3593975","Sur 71-A","Justo Sierra","Iztapalapa","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",203,"0","0","No sé","No sé","0","Esq. Ermita Iztapalapa","9/20/2017 19:20:04","Daño","Edificio","Comercial","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3593975,-99.1356198,"Sur 71-A 203, Justo Sierra, 09460 Ciudad de México, CDMX, Mexico","Sur 71-A","203","Justo Sierra","09460","Ciudad de México","Ciudad de México","Mexico",19.3593975,-99.1356198
"-99.1356984, 19.4320829","16 de septiembre ","Centro","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","Sin respuesta ","Sin respuesta ",1506179243.12777,NA,"No ","Sin respuesta ","Sin respuesta ","No se ","Centro",73,"No sé","No sé","No sé","No sé","No sé","Casi esquina palma ","9/21/2017 17:36:55","Daño","Edificio","Comercial","Daño","Sí","Sin respuesta ","Sin respuesta ","Si tienes info entra a: http://bit.ly/Verificado19s",19.4320829,-99.1356984,"16 de Septiembre 73, Centro Histórico, Centro, 06000 Ciudad de México, CDMX, Mexico","16 de Septiembre","73","Centro","06000","Ciudad de México","Ciudad de México","Mexico",19.4320829,-99.1356984
"-99.1357909, 19.4647477","Avenida río consulado ","Peralvillo","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",1439,"0","0","0","0","0","Sebastián Bach y Puccini","9/22/2017 15:45:10","Daño","Banqueta ","Mixto","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4647477,-99.1357909,"Av. Rio Consulado 1439, Peralvillo, 06220 Ciudad de México, CDMX, Mexico","Avenida Rio Consulado","1439","Peralvillo","06220","Ciudad de México","Ciudad de México","Mexico",19.4647477,-99.1357909
"-99.1361541, 19.4243489","Av. Fray Servando Teresa de Mier","Centro","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",150,"0","0","0","0","0","isabel la catolica y 5 de febrero","9/20/2017 21:04:16","Daño","Edificio","Comercial","Daño","No","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.4243489,-99.1361541,"Fray Servando Teresa de Mier 150, Centro, 06000 Ejido del Centro, CDMX, Mexico","Fray Servando Teresa de Mier","150","Centro","06000","Ejido del Centro","Ciudad de México","Mexico",19.4243489,-99.1361541
"-99.1369213, 19.417406","Alfredo Chavero","Tránsito","","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Cuauhtémoc",122,"No sé","No sé","No sé","No sé","No sé","Entre Calzada de Tlalpan y callejón Agustín Delgado, oficinas de ISSSTE","9/21/2017 23:28:24","Daño","Edificio","Oficinas","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.417406,-99.1369213,NA,NA,NA,NA,NA,NA,NA,NA,19.417406,-99.1369213
"-99.1370328, 19.4057595","Marcelino Davalos","Algarin","Cuauhtémoc","Arquitecto, ingeniero ","Ciudad de México","","No","No",NA,NA,"No","No","No","NO","",44,"0","0","0","0","0","5 de febrero y tlalpan ","9/21/2017 21:48:21","Daño","Edificio","Habitacional","Daño","Sí","No","No","Si tienes info entra a: http://bit.ly/Verificado19s",19.4057595,-99.1370328,"Marcelino Dávalos 44, Algarín, 06880 Ciudad de México, CDMX, Mexico","Marcelino Dávalos","44","Algarín","06880","Ciudad de México","Ciudad de México","Mexico",19.4057595,-99.1370328
"-99.1373161, 19.3612698","Sur 69","Banjidal","Iztapalapa","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",253,"0","0","0","0","0","","9/22/2017 15:54:40","Daño","Edificio","Archivo Banrural","Daño","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3612698,-99.1373161,NA,NA,NA,NA,NA,NA,NA,NA,19.3612698,-99.1373161
"-99.1373528, 19.3635299","Eje 7A","Antillas","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",1506179243.12777,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de Mexico",0,"0","0","0","0","0","Con Calzada de tlapan","9/22/2017 19:00:59","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3635299,-99.1373528,"Ote. 172 1, Banjidal, 09450 Ciudad de México, CDMX, Mexico","Oriente 172","1","Banjidal","09450","Ciudad de México","Ciudad de México","Mexico",19.3635299,-99.1373528
"-99.1374631, 19.3730816","Bretaña ","Zacahuitzco","Benito Juárez","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","No","No",1506179243.12777,NA,"No","No","Ninguno","Ninguno ","",82,"0","0","1-5","No sé","0","Irolo y Valdivia ","9/22/2017 15:03:39","Derrumbe","Edificio","Habitacional","Derrumbe","Sí","No","No","Si tienes info entra a: http://bit.ly/Verificado19s",19.3730816,-99.1374631,"Bretaña 80, Zacahuitzco, 03550 Ciudad de México, CDMX, Mexico","Bretaña","80","Zacahuitzco","03550","Ciudad de México","Ciudad de México","Mexico",19.3730816,-99.1374631
"-99.1378118, 19.4309034","Rep. Uruguay","","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","No aplica","No aplica",NA,NA,"No aplica","No aplica","No aplica","No aplica","",48,"","","","","","","9/21/2017 17:16:22","Daño","Edificio","Comercial","Daño","No","No aplica","No aplica","Si tienes info entra a: http://bit.ly/Verificado19s",19.4309034,-99.1378118,NA,NA,NA,NA,NA,NA,NA,NA,19.4309034,-99.1378118
"-99.1378118, 19.4309034","Rep. Uruguay","","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","No aplica","No aplica",NA,NA,"No aplica","No aplica","No aplica","No aplica","",48,"","","","","","","9/21/2017 17:16:22","Daño","Edificio","Comercial","Daño","No","No aplica","No aplica","Si tienes info entra a: http://bit.ly/Verificado19s",19.4309034,-99.1378118,NA,NA,NA,NA,NA,NA,NA,NA,19.4309034,-99.1378118
"-99.1378118, 19.4309034","República de Uruguay","Centro","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","Sin respuesta ","Sin respuesta",1506179243.12777,NA,"Sin respuesta","Sin respuesta ","Sin respuesta ","Sin respuesta ","Cdmx",48,"0","No sé","No sé","No sé","No sé","Frente al hotel city Centro","9/21/2017 17:08:54","Daño","Edificio","Abandonado","Daño","No","Sin respuesta ","Sin respuesta ","Si tienes info entra a: http://bit.ly/Verificado19s",19.4309034,-99.1378118,NA,NA,NA,NA,NA,NA,NA,NA,19.4309034,-99.1378118
"-99.1378118, 19.4309034","República de Uruguay","Centro","Cuauhtémoc","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","Sin respuesta ","Sin respuesta",1506179243.12777,NA,"Sin respuesta","Sin respuesta ","Sin respuesta ","Sin respuesta ","Cdmx",48,"0","No sé","No sé","No sé","No sé","Frente al hotel city Centro","9/21/2017 17:08:54","Daño","Edificio","Abandonado","Daño","No","Sin respuesta ","Sin respuesta ","Si tienes info entra a: http://bit.ly/Verificado19s",19.4309034,-99.1378118,NA,NA,NA,NA,NA,NA,NA,NA,19.4309034,-99.1378118
"-99.137889, 19.3972878","Calzada de Tlalpan","Viaducto Piedad","Coyoacán","Si tienes info entra a: http://bit.ly/Verificado19s","Ciudad de México","","","Si tienes info entra a: http://bit.ly/Verificado19s",NA,NA,"","Si tienes info entra a: http://bit.ly/Verificado19s","","Si tienes info entra a: http://bit.ly/Verificado19s","",583,"No sé","No sé","No sé","No sé","No sé","","9/20/2017 17:48:04","Daño","Edificio","Habitacional","Daño","","","Si tienes info entra a: http://bit.ly/Verificado19s","Si tienes info entra a: http://bit.ly/Verificado19s",19.3972878,-99.137889,"Calz. de Tlalpan 583, Álamos, 03400 Ciudad de México, CDMX, Mexico","Calzada de Tlalpan","583","Álamos","03400","Ciudad de México","Ciudad de México","Mexico",19.3972878,-99.137889
